"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0I410","2019-07-12 23:00:00","180.000","208.000","2.100","24.900","0.920","989.300","-99.000","0.500","-99.000","-99.000","-99.000","34.000","","24.800",""
"C0M410","2019-07-12 23:00:00","245.000","0.000","0.000","24.900","1.000","979.600","-99.000","1.500","-99.000","-99.000","-99.000","32.600","","23.000",""
"C0F9Z0","2019-07-12 23:00:00","3193.000","200.000","4.000","10.400","0.800","698.000","-99.000","0.000","-99.000","-99.000","-99.000","16.200","","8.600",""
"C0G810","2019-07-12 23:00:00","26.000","148.000","1.000","28.100","-99.000","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","26.100",""
"C0U650","2019-07-12 23:00:00","442.000","0.000","0.100","25.200","0.810","959.800","-99.000","5.000","-99.000","-99.000","-99.000","33.300","","24.300",""
"C0D660","2019-07-12 23:00:00","65.000","249.000","4.400","29.100","0.740","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","27.100",""
"C0E540","2019-07-12 23:00:00","32.000","222.000","2.900","28.900","0.780","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","27.000",""
"C0W170","2019-07-12 23:00:00","42.000","185.000","3.300","26.100","0.940","999.900","-99.000","0.000","11.700","210.000","","28.300","","25.100",""
"C0Z150","2019-07-12 23:00:00","27.000","212.000","1.700","27.300","0.920","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","25.200",""
"C0S840","2019-07-12 23:00:00","22.000","264.000","1.000","25.400","0.960","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.700",""
"C0H9A0","2019-07-12 23:00:00","1595.000","283.000","0.800","16.500","0.990","846.300","-99.000","7.000","-99.000","-99.000","-99.000","26.000","","16.200",""
"C0Z300","2019-07-12 23:00:00","182.000","0.000","0.000","26.100","1.000","990.100","-99.000","1.500","-99.000","-99.000","-99.000","34.800","","25.500",""
"C0G730","2019-07-12 23:00:00","27.000","185.000","2.800","28.300","0.950","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.700",""
"C0V730","2019-07-12 23:00:00","33.000","6.000","0.900","29.500","0.920","1007.200","-99.000","0.500","-99.000","-99.000","-99.000","32.900","","25.200",""
"C0SA00","2019-07-12 23:00:00","466.000","311.000","1.800","23.100","0.980","957.600","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","21.200",""
"C0S900","2019-07-12 23:00:00","27.000","220.000","2.900","29.400","0.780","1008.500","-99.000","0.000","8.700","215.000","","30.700","","28.400",""
"C0C480","2019-07-12 23:00:00","105.000","0.000","0.000","27.800","0.790","995.900","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","27.000",""
"C0V720","2019-07-12 23:00:00","15.000","220.000","1.200","29.800","0.890","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.500",""
"C0UA60","2019-07-12 23:00:00","566.000","207.000","0.800","23.100","0.940","946.600","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","22.200",""
"C0C670","2019-07-12 23:00:00","250.000","232.000","0.900","27.700","0.740","980.400","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.000",""
"C0K550","2019-07-12 23:00:00","15.000","185.000","1.900","28.100","0.920","1008.400","-99.000","7.000","-99.000","-99.000","-99.000","33.800","","24.600",""
"C0R350","2019-07-12 23:00:00","35.000","256.000","1.200","27.900","-99.000","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.600",""
"C0T9F0","2019-07-12 23:00:00","251.000","0.000","0.000","25.200","0.970","981.900","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","23.800",""
"C0D390","2019-07-12 23:00:00","146.000","0.000","0.000","25.900","0.920","990.100","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","24.000",""
"C0E430","2019-07-12 23:00:00","258.000","216.000","1.300","25.300","0.870","982.600","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","23.100",""
"C0O990","2019-07-12 23:00:00","18.000","145.000","1.100","27.200","0.990","1008.000","-99.000","15.500","-99.000","-99.000","-99.000","33.600","","24.500",""
"CM0010","2019-07-12 23:00:00","68.000","99.000","0.500","25.400","-99.000","1000.700","-99.000","38.500","-99.000","-99.000","-99.000","34.700","","25.400",""
"C0K500","2019-07-12 23:00:00","12.000","180.000","2.500","28.000","0.920","1007.100","-99.000","2.500","-99.000","-99.000","-99.000","32.900","","25.200",""
"C0X260","2019-07-12 23:00:00","39.000","191.000","2.600","27.900","0.890","1006.100","-99.000","6.000","-99.000","-99.000","-99.000","33.600","","24.900",""
"C0ACA0","2019-07-12 23:00:00","25.000","325.000","0.600","27.400","0.890","1004.000","-99.000","4.000","-99.000","-99.000","-99.000","33.900","","26.900",""
"C0X180","2019-07-12 23:00:00","62.000","160.000","1.200","27.900","0.940","1002.700","-99.000","3.000","-99.000","-99.000","-99.000","33.400","","24.800",""
"C0F930","2019-07-12 23:00:00","100.000","184.000","1.000","29.400","0.930","997.700","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","27.700",""
"C0I010","2019-07-12 23:00:00","1562.000","57.000","0.500","18.500","0.890","848.600","-99.000","5.500","-99.000","-99.000","-99.000","26.200","","17.200",""
"C0R190","2019-07-12 23:00:00","32.000","148.000","0.800","27.000","0.930","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","23.700",""
"C0E420","2019-07-12 23:00:00","19.000","266.000","0.800","29.100","0.750","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","27.700",""
"C0W160","2019-07-12 23:00:00","49.000","219.000","9.100","27.000","0.960","998.800","-99.000","0.000","14.700","225.000","","28.700","","26.200",""
"C0I460","2019-07-12 23:00:00","110.000","189.000","2.700","26.600","0.860","997.600","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.000",""
"C0A9F0","2019-07-12 23:00:00","35.000","0.000","0.000","27.100","1.000","1004.400","-99.000","35.500","-99.000","-99.000","-99.000","35.800","","26.200",""
"C0F9A0","2019-07-12 23:00:00","425.000","174.000","0.500","24.900","0.910","962.000","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","23.800",""
"C0O950","2019-07-12 23:00:00","4.000","0.000","0.100","29.400","0.850","1008.800","-99.000","27.000","-99.000","-99.000","-99.000","32.100","","25.400",""
"C0M760","2019-07-12 23:00:00","40.000","180.000","1.900","28.400","0.870","1005.500","-99.000","16.000","-99.000","-99.000","-99.000","33.600","","24.700",""
"C0AH70","2019-07-12 23:00:00","34.000","0.000","0.000","27.400","0.790","1004.500","-99.000","26.000","-99.000","-99.000","-99.000","35.200","","26.700",""
"C0V250","2019-07-12 23:00:00","298.000","117.000","0.300","24.100","0.990","978.100","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","22.300",""
"C0U980","2019-07-12 23:00:00","573.000","332.000","1.200","21.900","1.000","945.800","-99.000","4.500","-99.000","-99.000","-99.000","30.300","","21.500",""
"C0S740","2019-07-12 23:00:00","289.000","213.000","2.000","26.300","0.880","977.900","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","24.100",""
"C0A940","2019-07-12 23:00:00","49.000","0.000","0.000","24.800","0.990","1002.600","-99.000","21.500","-99.000","-99.000","-99.000","32.400","","24.600",""
"C0A920","2019-07-12 23:00:00","196.000","259.000","2.100","27.300","0.880","985.500","-99.000","0.500","-99.000","-99.000","-99.000","31.400","","25.600",""
"C0T870","2019-07-12 23:00:00","135.000","0.000","0.100","24.000","0.970","993.800","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","22.300",""
"C0O930","2019-07-12 23:00:00","69.000","0.000","0.000","26.200","1.000","1003.000","-99.000","0.500","-99.000","-99.000","-99.000","33.300","","24.400",""
"C0C460","2019-07-12 23:00:00","482.000","0.000","0.000","22.500","0.990","955.800","-99.000","139.000","-99.000","-99.000","-99.000","30.500","","22.200",""
"C0E520","2019-07-12 23:00:00","320.000","196.000","1.300","25.500","0.860","973.700","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","23.500",""
"C0T9D0","2019-07-12 23:00:00","7.000","0.000","0.100","25.900","0.990","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","24.200",""
"C0I390","2019-07-12 23:00:00","1184.000","97.000","1.500","19.600","0.970","885.700","-99.000","17.500","-99.000","-99.000","-99.000","27.400","","18.100",""
"C0B020","2019-07-12 23:00:00","86.000","181.000","2.400","25.800","0.990","996.300","-99.000","3.000","-99.000","-99.000","-99.000","30.000","","25.500",""
"CM0170","2019-07-12 23:00:00","106.000","97.000","2.900","24.600","0.930","998.600","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.500",""
"C0F860","2019-07-12 23:00:00","2215.000","203.000","0.900","15.800","1.000","782.500","-99.000","2.500","-99.000","-99.000","-99.000","22.400","","14.400",""
"C0U890","2019-07-12 23:00:00","116.000","242.000","2.100","25.800","0.990","995.900","-99.000","3.000","-99.000","-99.000","-99.000","32.800","","24.900",""
"C0G800","2019-07-12 23:00:00","15.000","203.000","2.800","28.200","0.920","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.900",""
"C0F850","2019-07-12 23:00:00","379.000","184.000","1.400","24.700","0.870","966.600","-99.000","8.500","-99.000","-99.000","-99.000","32.300","","24.100",""
"C0AH50","2019-07-12 23:00:00","275.000","163.000","0.800","26.300","0.990","977.200","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.700",""
"C0Z160","2019-07-12 23:00:00","124.000","0.000","0.000","26.700","0.890","996.400","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","18.900",""
"C0R540","2019-07-12 23:00:00","17.000","82.000","0.400","29.200","0.890","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.800",""
"C0K480","2019-07-12 23:00:00","56.000","173.000","3.000","28.500","0.830","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.500",""
"C0H890","2019-07-12 23:00:00","440.000","192.000","0.300","23.100","0.990","961.000","-99.000","44.500","-99.000","-99.000","-99.000","31.700","","22.800",""
"C0S770","2019-07-12 23:00:00","375.000","277.000","0.600","22.800","0.950","967.800","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","22.100",""
"C0X230","2019-07-12 23:00:00","29.000","162.000","2.400","28.100","0.900","1008.100","-99.000","11.000","-99.000","-99.000","-99.000","32.900","","24.400",""
"C0B010","2019-07-12 23:00:00","38.000","0.000","0.200","26.100","0.950","1001.000","-99.000","11.000","-99.000","-99.000","-99.000","33.000","","25.600",""
"C0R490","2019-07-12 23:00:00","49.000","146.000","1.300","28.400","0.890","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.800",""
"C0V440","2019-07-12 23:00:00","27.000","180.000","1.200","28.800","0.790","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.500",""
"C0SA40","2019-07-12 23:00:00","200.000","113.000","0.400","26.300","0.890","987.300","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","24.000",""
"C0Z280","2019-07-12 23:00:00","224.000","135.000","0.500","26.000","0.850","984.800","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","23.900",""
"C0Z070","2019-07-12 23:00:00","247.000","161.000","0.500","26.300","0.970","981.700","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","23.900",""
"C0T9N0","2019-07-12 23:00:00","261.000","193.000","1.200","26.800","0.850","980.400","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","24.100",""
"C0K470","2019-07-12 23:00:00","97.000","106.000","1.700","25.900","0.910","998.600","-99.000","0.500","-99.000","-99.000","-99.000","33.200","","24.400",""
"C0V650","2019-07-12 23:00:00","28.000","167.000","2.200","29.000","0.870","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","25.400",""
"C0H9C0","2019-07-12 23:00:00","3402.000","44.000","0.600","8.700","1.000","678.800","-99.000","6.000","-99.000","-99.000","-99.000","14.100","","7.800",""
"C0U780","2019-07-12 23:00:00","15.000","281.000","0.400","27.500","0.790","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.700",""
"C0U760","2019-07-12 23:00:00","22.000","0.000","0.000","24.900","0.990","1007.000","-99.000","0.500","-99.000","-99.000","-99.000","32.700","","24.300",""
"C0X290","2019-07-12 23:00:00","10.000","177.000","3.500","29.000","0.880","1008.700","-99.000","11.000","-99.000","-99.000","-99.000","31.700","","24.600",""
"C0R420","2019-07-12 23:00:00","504.000","65.000","1.100","23.200","-99.000","950.100","-99.000","0.500","-99.000","-99.000","-99.000","27.000","","22.600",""
"C0E830","2019-07-12 23:00:00","37.000","203.000","3.200","29.400","0.770","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","27.800",""
"C0K330","2019-07-12 23:00:00","38.000","204.000","1.500","28.200","0.860","1004.800","-99.000","1.000","-99.000","-99.000","-99.000","33.600","","25.200",""
"C0M660","2019-07-12 23:00:00","40.000","179.000","4.300","28.200","0.880","1005.600","-99.000","0.500","-99.000","-99.000","-99.000","32.300","","25.400",""
"C0D580","2019-07-12 23:00:00","120.000","0.000","0.000","25.300","0.920","994.100","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","23.500",""
"C0R640","2019-07-12 23:00:00","21.000","181.000","1.400","28.900","0.910","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.300",""
"C0E810","2019-07-12 23:00:00","53.000","203.000","2.100","28.000","0.830","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.500",""
"C0G830","2019-07-12 23:00:00","27.000","179.000","3.400","28.400","1.000","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.700",""
"C0A550","2019-07-12 23:00:00","422.000","0.000","0.000","23.200","1.000","962.200","-99.000","1.500","-99.000","-99.000","-99.000","29.800","","21.700",""
"C0G750","2019-07-12 23:00:00","31.000","191.000","2.600","28.200","0.870","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.500",""
"C0Z270","2019-07-12 23:00:00","343.000","0.000","0.200","25.200","0.970","971.700","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","23.800",""
"C0UA30","2019-07-12 23:00:00","1397.000","241.000","0.600","20.400","0.940","860.500","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","19.300",""
"C0I080","2019-07-12 23:00:00","536.000","264.000","0.300","22.600","0.930","953.800","-99.000","0.500","-99.000","-99.000","-99.000","32.300","","22.100",""
"C0UA00","2019-07-12 23:00:00","392.000","172.000","0.300","23.600","0.990","966.600","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","22.200",""
"C0AD40","2019-07-12 23:00:00","32.000","164.000","1.200","25.400","0.970","1004.400","-99.000","13.500","-99.000","-99.000","-99.000","35.000","","25.200",""
"C0S660","2019-07-12 23:00:00","794.000","227.000","1.200","22.200","0.900","924.300","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","19.200",""
"C0M640","2019-07-12 23:00:00","155.000","179.000","0.900","27.700","0.800","992.500","-99.000","1.500","-99.000","-99.000","-99.000","32.600","","24.500",""
"C0UA10","2019-07-12 23:00:00","1711.000","313.000","1.200","16.500","1.000","832.200","-99.000","8.500","-99.000","-99.000","-99.000","24.700","","15.600",""
"C0V770","2019-07-12 23:00:00","26.000","131.000","1.400","28.900","0.990","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.400",""
"C0E730","2019-07-12 23:00:00","26.000","201.000","1.000","30.000","0.710","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","28.100",""
"C0V810","2019-07-12 23:00:00","32.000","228.000","1.700","28.900","0.880","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","26.000",""
"C0A9C0","2019-07-12 23:00:00","35.000","87.000","0.400","26.100","0.910","1004.400","-99.000","19.500","-99.000","-99.000","-99.000","34.100","","25.900",""
"C0X310","2019-07-12 23:00:00","9.000","169.000","3.800","29.200","0.870","1009.700","-99.000","7.000","-99.000","-99.000","-99.000","31.500","","24.400",""
"C0K280","2019-07-12 23:00:00","23.000","206.000","2.100","28.200","0.920","1009.100","-99.000","2.000","-99.000","-99.000","-99.000","32.800","","24.400",""
"C0M650","2019-07-12 23:00:00","20.000","173.000","3.400","28.000","0.900","1007.900","-99.000","4.000","-99.000","-99.000","-99.000","32.400","","24.800",""
"C0S910","2019-07-12 23:00:00","212.000","268.000","4.600","27.100","0.890","987.000","-99.000","0.000","14.600","300.000","","28.800","","26.200",""
"C0D570","2019-07-12 23:00:00","15.000","211.000","0.900","29.000","0.800","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.800",""
"C0M710","2019-07-12 23:00:00","15.000","171.000","3.600","29.000","0.870","1008.200","-99.000","4.500","-99.000","-99.000","-99.000","31.400","","25.200",""
"C0V490","2019-07-12 23:00:00","20.000","140.000","0.300","29.600","0.990","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.500",""
